timestep,motioninput_0,motioninput_1,motioninput_2,motioninput_3,motioninput_4,motioninput_5,motioninput_6,motioninput_7,motioninput_8,motioninput_9,motioninput_10,motioninput_11,motioninput_12,motioninput_13,motioninput_14,motioninput_15,motioninput_16,motioninput_17,motioninput_18,motioninput_19,motioninput_20,motioninput_21,motioninput_22,motioninput_23,motioninput_24,motioninput_25,motioninput_26,motioninput_27,motioninput_28,motioninput_29,motioninput_30,motioninput_31,motioninput_32,motioninput_33,motioninput_34,motioninput_35,motioninput_36,motioninput_37,motioninput_38,motioninput_39,motioninput_40,motioninput_41,anchor_ori_0,anchor_ori_1,anchor_ori_2,anchor_ori_3,anchor_ori_4,anchor_ori_5,angvel_x,angvel_y,angvel_z,qpos_offset_0,qpos_offset_1,qpos_offset_2,qpos_offset_3,qpos_offset_4,qpos_offset_5,qpos_offset_6,qpos_offset_7,qpos_offset_8,qpos_offset_9,qpos_offset_10,qpos_offset_11,qpos_offset_12,qpos_offset_13,qpos_offset_14,qpos_offset_15,qpos_offset_16,qpos_offset_17,qpos_offset_18,qpos_offset_19,qpos_offset_20,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,qvel_6,qvel_7,qvel_8,qvel_9,qvel_10,qvel_11,qvel_12,qvel_13,qvel_14,qvel_15,qvel_16,qvel_17,qvel_18,qvel_19,qvel_20,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20
321,-0.5297942757606506,0.23917019367218018,0.03372086584568024,0.9736694097518921,0.0,-0.10534078627824783,-0.07025188952684402,0.11892794817686081,-0.20628435909748077,0.3485525846481323,0.0,-0.2663954496383667,0.3874596953392029,0.45934566855430603,0.6109107732772827,-0.36639681458473206,0.794690728187561,-0.2263593077659607,-0.5596343278884888,0.6866839528083801,0.9994626641273499,1.1582590341567993,1.7673447132110596,2.9688451290130615,-4.521205902099609,0.0,-0.36788061261177063,0.8539736270904541,0.52451491355896,0.5008801817893982,-1.1761083602905273,0.0,0.4122316837310791,1.400153398513794,1.1587142944335938,1.9828453063964844,1.1577755212783813,-1.5013188123703003,0.24865344166755676,0.39156824350357056,0.08594542741775513,-2.603875160217285,0.9997413206156086,-0.010901253308178573,0.010030141553925565,0.9990147153099836,-0.02041293987074624,-0.04302047501391235,-0.3582313271819366,0.09504818904782597,-0.4441561649161867,-0.29819991232435916,0.14569699484008564,-0.043459022595244534,0.46769000564184726,-0.03792594626792756,0.11132164479219622,0.2185715839294815,0.06844351392877263,-0.2164846225794479,-0.3011733270800473,-0.06187444916439323,0.041493265204827406,0.3687576888082989,0.45576221442811854,0.5779016520129214,-0.3547151832935465,0.8529197723402248,-0.16146367130271022,-0.6328959297114884,0.5878369534940868,0.9436885489325093,"[0.05252187532272369, 1.9507228513211363, 2.3322505934542455, -3.9027947020085594, 0.46389969290935, -0.8252829048466077, 0.8439662455672027, 0.5902751712601658, 0.31661530111634817, -1.3425718586789819, -0.00017562888788848555, 0.4283888394394754, 0.9853640651155597, 0.8379987713277837, 1.6625920025167367, 0.5459526789956213, -1.1921448360331108, -1.046049338840875, 1.1152742102375217, 2.0835553692657003, -0.8072266581485301]",3.0882189440391077,-6.20119855741738,-3.0139283855051,2.9885748328737805,-0.13472724098620736,0.6027702997593752,-7.4699721769733936,-40.60831029204573,3.355191300609613,-7.721931435436561,-4.644729936479703,21.077497576142452,-10.155350789630235,-1.9308033912810778,3.29043633855886,0.538080515029383,-0.17627838159072473,5.999081145445639,-5.727805604367507,-2.3540348905802277,-0.8781297058709778
322,-0.48920080065727234,0.2613609731197357,0.09692375361919403,0.8654340505599976,0.0,-0.10018418729305267,-0.050094977021217346,0.12385191023349762,-0.19319134950637817,0.3216436505317688,0.0,-0.25671178102493286,0.41679465770721436,0.49067893624305725,0.6476280093193054,-0.3330746293067932,0.7585605382919312,-0.2002868503332138,-0.5629185438156128,0.6475563049316406,0.9221586585044861,2.1599597930908203,0.7273480296134949,2.9607958793640137,-5.613191604614258,0.0,0.5162192583084106,0.9509835243225098,0.07986929267644882,0.613945722579956,-1.2981071472167969,0.0,0.4350818693637848,1.274604320526123,1.5348248481750488,1.5922456979751587,1.6812787055969238,-1.6929686069488525,1.68534517288208,-0.28940141201019287,-2.546010971069336,-4.281900882720947,0.9997948866767427,-0.013819893423529987,0.013230531545212509,0.9991441030640024,-0.015334197405507104,-0.038988098930222974,-0.27161438787858194,0.19835156709017981,-0.3530122090249035,-0.2873681691797477,0.1760085418365563,0.002232663222200084,0.3721642849861555,-0.03033861901333449,0.10945412733028392,0.23456542018450502,0.07755870221057605,-0.2105904538986451,-0.3287305640710793,-0.06028651928322516,0.05061455265843212,0.38650246922371456,0.47283099829564623,0.6095660866777356,-0.3380989820262908,0.8278750815534557,-0.16814471445470222,-0.619185976217835,0.6046460049772822,0.908743609308994,"[0.8606880979724868, 1.2449608927259008, 2.2577095338086868, -5.311435518440439, 0.33312233872592223, 0.3994451131502894, 0.7793879866616116, 0.37604843544172717, 0.28669532486026816, -1.4067527043648922, 0.12749504713914991, 0.47626201357663744, 0.8349627405087968, 0.89863031665978, 1.5356638704810601, 1.045096919639347, -1.303001972375404, 0.10773095084513423, 0.40739668845945354, 0.07878124835112166, -2.3284984267836863]",5.738139549130096,-7.181609645684363,-3.274726695833209,4.585471625927873,-0.0837915340079769,1.2131032154934371,-9.057892798051453,-39.196643691749934,2.8162197004493676,-7.28209832639827,-3.61760060241835,21.44665865855837,-9.775479907946536,0.442212569740283,3.572163914254008,0.8821509038338786,-0.08123266883702307,6.28295166655367,-6.604850781701299,-2.5892505089779516,-0.5620036463890701
323,-0.4433958828449249,0.26826411485671997,0.15215270221233368,0.7491417527198792,0.0,-0.08469201624393463,-0.032212547957897186,0.12212271988391876,-0.18172653019428253,0.29662829637527466,0.0,-0.2489921748638153,0.4384438693523407,0.5207386612892151,0.6746006011962891,-0.2991456687450409,0.7269719839096069,-0.1589455008506775,-0.5712103843688965,0.5848435163497925,0.8281866312026978,2.550762891769409,-0.4191529154777527,2.3627567291259766,-6.21734094619751,0.0,1.2913241386413574,0.780397891998291,-0.4190826714038849,0.4918329417705536,-1.1560871601104736,0.0,0.287783145904541,0.6981983780860901,1.439299464225769,0.8614346385002136,1.7267621755599976,-1.352342963218689,2.8304085731506348,-0.6649374961853027,-4.314744472503662,-5.531862258911133,0.9998773127011463,-0.013531351058418536,0.01326781338579981,0.9993821828927424,-0.008326143975096165,-0.0324369396687087,-0.18061696334384736,0.2937241013546643,-0.29735742650455466,-0.25901259603997573,0.1911080980027394,0.04490213484785806,0.24921349351486788,-0.02520717653800169,0.14329934881546758,0.24901421245385758,0.08213166820454999,-0.2048666355797975,-0.3566395535940855,-0.05585436281160182,0.06013241151066473,0.40029887210771037,0.49403184694680696,0.6363422097255206,-0.3091438294535518,0.8001535807877512,-0.15158194581631004,-0.6177975346018224,0.5784710766539478,0.8420480883215784,"[1.756840492860393, 0.4608169800429757, 2.052786747571934, -6.6330829082389, 0.21426807312146837, 2.554442614445368, 0.6810666610697778, 0.14018223190539222, 0.2890698307818779, -1.3774532452683088, 0.2700411958438937, 0.4711419650344274, 0.590655528179559, 1.1772364555461567, 1.1880652162502077, 1.6983007307478992, -1.4411274454595886, 1.2622144628715106, -0.09032154898127463, -2.156540327116832, -3.9565516358726045]",7.865893765464875,-7.104217350439188,-3.709626804098791,7.705825596015842,-0.05149777791343063,1.7425697916959786,-12.235992791024588,-37.75272557101673,2.7451085911892505,-7.1311600801305595,-2.9796024954015143,20.288174707061717,-11.541382312501192,0.7886518662324207,2.4635420772327583,0.6557023507210893,-0.20012229700370288,5.626694567386151,-5.119169166563498,-2.2192260886945707,-0.4775849892341837
324,-0.38717028498649597,0.24459485709667206,0.19143402576446533,0.6167404055595398,0.0,-0.048531219363212585,-0.018879061564803123,0.107088603079319,-0.17351803183555603,0.27540016174316406,0.0,-0.24520045518875122,0.44472259283065796,0.5482509136199951,0.682085394859314,-0.2640041410923004,0.7044668197631836,-0.0870705097913742,-0.5895160436630249,0.47496652603149414,0.7008841633796692,2.6141107082366943,-1.3386204242706299,1.1565383672714233,-6.1715006828308105,0.0,1.6633334159851074,0.5589306354522705,-0.7485471963882446,0.3967058062553406,-0.930251955986023,0.0,0.09605735540390015,-0.08961036801338196,0.9411603212356567,-0.06047189235687256,1.4666028022766113,-0.4753991961479187,3.010044574737549,-0.1817658543586731,-4.9187331199646,-5.671389579772949,0.9999627658144946,-0.008536107876958712,0.008557381455754298,0.999803479352268,0.0011127476116141533,-0.017892387694560082,-0.12751252640628455,0.3488775525956511,-0.30373069039088446,-0.21495847997404122,0.19232018527131955,0.08036006089717178,0.11168586368672972,-0.020701506220644525,0.2255249843384834,0.25959026725360784,0.08220813495699864,-0.1984623483626378,-0.37934996351628625,-0.04913811102112823,0.06723690538054719,0.4071573966607337,0.5195289973018304,0.6526770743392695,-0.27143087774589536,0.7743477544669184,-0.11612503796694995,-0.6191774810906315,0.5144338435152258,0.7499036278896082,"[2.474392614753182, -0.15001137310046567, 1.585053143166907, -6.936208221780156, 0.2496962642093216, 5.080649417583631, 0.4320374270626146, -0.07284899976472042, 0.3453902034540971, -0.9582685415474211, 0.36555067111731626, 0.26465481278827074, 0.17023815485118945, 1.3167253131111525, 0.5542226687889517, 1.9591599230440302, -1.1639082695908685, 2.0507055542749346, 0.03172909388214047, -3.76167726659492, -4.94791825518638]",13.775993714371431,-3.5827221425793083,-5.0405408922321815,14.510023721257852,0.1298178200398893,1.688881169035188,-17.299505017718634,-33.53053494717415,1.9107355838597782,-5.776308573903695,-1.9334870711007317,20.354457321471955,-15.730713869366555,-1.8646419047562883,0.8523234923609219,-0.07647443301622214,-0.17001318382507336,4.12578821203665,-1.6059886431614827,-0.7780383725062201,0.28443012044051486
325,-0.33883145451545715,0.21471929550170898,0.19841423630714417,0.5022817254066467,0.0,-0.0181586816906929,-0.009855322539806366,0.09218083322048187,-0.16585829854011536,0.25941821932792664,0.0,-0.2451498806476593,0.4348594546318054,0.5583850741386414,0.6721817255020142,-0.24048155546188354,0.7079560160636902,-0.038543712347745895,-0.5784810185432434,0.3880941867828369,0.6013310551643372,2.318314552307129,-1.5713248252868652,-0.054745376110076904,-5.498549461364746,0.0,1.4462473392486572,0.3973086476325989,-0.7437947988510132,0.37611985206604004,-0.7335081696510315,0.0,-0.04423372447490692,-0.694913387298584,0.28948187828063965,-0.7125198841094971,1.030876874923706,0.4993721842765808,2.1344521045684814,0.9184852242469788,-4.055988788604736,-4.630707263946533,0.9999640680410191,0.0020970813968373987,-0.0020482027683850212,0.9999801726315123,0.00822602530242753,-0.005937726287598383,0.18592114079354838,0.43090221441946525,-0.015631312859844995,-0.1587465391686394,0.18142543884616166,0.103558353080577,0.0007278316868084556,-0.02566245897398505,0.2462766069150111,0.2637887959034224,0.07473101794678884,-0.18996279087095538,-0.3922944099767587,-0.04137821596657733,0.07137029862381597,0.40165476683495777,0.5421163562330579,0.6528722317738758,-0.233393362161542,0.7585325114817756,-0.07139362204275185,-0.6111703495272351,0.43243338999114445,0.6477824063709434,"[2.9775681963161844, -0.80266384882536, 0.9236931548618372, -4.874487396268794, -0.693718432995633, -1.550243074582927, 0.07226238608721637, -0.6015562477023563, 0.4820213048225809, -0.4690560188465771, 0.39594939263902024, 0.15363013760846878, -0.5922202883601081, 0.9780862235104736, -0.3276969316644927, 1.8480413834197107, -0.5714975862613276, 2.3097703130628666, 0.6764466131658265, -4.206991125821711, -5.163056586621138]",20.52244714002901,4.781597381712778,-6.697098361090292,9.181790558797871,2.963505355477893,20.125851651227528,-21.25974750360041,-22.240595534959652,-0.7000366807002538,-3.087474159202997,-1.3816217608394936,19.95260090246597,-15.037374244102983,-2.545217381456922,0.26006292855437857,-0.37223841285335846,-0.2552411640754191,2.415462951450973,1.260717151455068,0.9633363053119721,0.9500504736000579
326,-0.2944377064704895,0.181741863489151,0.18924421072006226,0.39679843187332153,0.0,0.009318673983216286,-0.002986717037856579,0.07733681052923203,-0.15847323834896088,0.2460598349571228,0.0,-0.2469698041677475,0.4169260561466217,0.5598301887512207,0.6535845994949341,-0.22276906669139862,0.7244417071342468,-0.0016924286028370261,-0.5527766346931458,0.3127269744873047,0.5156558752059937,1.7109684944152832,-1.3383805751800537,-0.46777909994125366,-3.8502097129821777,0.0,0.418348103761673,0.2950032651424408,-0.6416095495223999,0.17624571919441223,-0.6518148183822632,0.0,-0.07026530802249908,-1.3540267944335938,-0.22359639406204224,-1.0938674211502075,0.5884461402893066,1.1593387126922607,1.2183893918991089,1.560129165649414,-2.785501718521118,-3.353147268295288,0.9998598871645601,0.010985577019809172,-0.010991329057039693,0.999939518980514,0.012625241575233889,0.0005248605144977551,0.3405114431030727,0.3791558800314906,0.2041801858734498,-0.10618946985670641,0.1621466038719417,0.11601211357037264,-0.08639035909979215,-0.042256609123138895,0.21779009955481032,0.2627140454447318,0.05977610826342626,-0.18319229259345696,-0.39666205985300546,-0.03194122890241655,0.07031606561129417,0.3809934642512479,0.5570013120788212,0.6393750328540972,-0.20029093789153632,0.7544628771893895,-0.03040679621972333,-0.587760231785285,0.35427679387385475,0.5523060301208922,"[2.358086368062186, -1.0066661156399976, 0.4542465123989854, -3.9728110382886523, -0.775816519159385, -1.0498667671542958, -0.09196497779888929, -0.7972091275045365, 0.2101800685050243, -0.06654779983756727, 0.5101709046389473, -0.18591536693100022, -1.26032928383045, 0.6028452273057396, -0.8426679665174399, 1.528389333524443, 0.017350155967408618, 1.8279575780440411, 1.487255823770461, -3.6692523685269753, -4.477361691223126]",26.973242319546948,11.025884055038492,-5.937019643757186,24.12507247681171,5.412366400534237,27.53129438630504,-17.71091385635704,-8.761295589017527,-2.3695355467709294,-2.808227379920177,-0.41041340755112565,14.502717642213595,-9.874742737239542,-2.621161132319524,0.5950691687205103,-0.5056355241743811,0.031060847121930236,-2.1440415079597877,1.4258385555301354,1.5447116457359868,1.4245816910840627
327,-0.2703927159309387,0.16118407249450684,0.17970307171344757,0.3482733368873596,0.0,-0.0014247582294046879,0.0019448079401627183,0.0665164515376091,-0.15880846977233887,0.233345627784729,0.0,-0.24796049296855927,0.38069838285446167,0.5494412183761597,0.6284270286560059,-0.21694371104240417,0.7543295621871948,0.010191860608756542,-0.516075849533081,0.2766741216182709,0.4672051668167114,0.9891018271446228,-0.9440746307373047,-0.40501654148101807,-2.084585189819336,0.0,-0.5092837810516357,0.19823424518108368,-0.5180193185806274,-0.1018766313791275,-0.5676232576370239,0.0,-0.06871484220027924,-1.9268147945404053,-0.6239309906959534,-1.2498408555984497,0.1830916851758957,1.575918436050415,0.5028682947158813,1.7974406480789185,-1.6582038402557373,-2.1640465259552,0.9996734838147916,0.0221071554539798,-0.022142085768259254,0.9997514778059293,0.012753579710358735,0.0028733782545696585,0.3369298845939477,0.29132823930628193,0.2189741522962556,-0.06812743848087377,0.14271553696949504,0.1209773121057625,-0.15323151625214126,-0.05208649876674579,0.20821659341932383,0.26104923703212657,0.04427659150933387,-0.18192118454229053,-0.3970246297350255,-0.021503579184636256,0.06474770184177928,0.35066984393450307,0.5634351024039579,0.619924993847163,-0.17774660662477493,0.761281930754967,-0.002873943878283918,-0.5511422639872869,0.2951498422706489,0.47962783242232904,"[1.6448552923705737, -0.8997929135456489, 0.14362395630988647, -2.9777241638733773, -0.3021517251891124, -0.17143095743895603, -0.09161577258861878, -0.7115067260220348, -0.028321063898187303, 0.015202340637618265, 0.48295556339753254, -0.2365338227661861, -1.6397856309912795, 0.1457689447643223, -1.0233321398844892, 0.863854159896541, 0.5336604183238262, 1.0987571684392283, 2.006781905587731, -2.491386755388078, -3.0565863088892016]",26.096862605288116,12.422697115779373,-3.3192157781123446,24.932494462358456,5.540550369740807,28.99453257813601,-16.44615428944889,0.591693179420786,0.12165018502837369,-5.953689639176262,0.37979776185197833,10.49052587795883,-6.663138467294127,-2.5944893630806036,1.3709101419330527,-0.6862957790376648,-0.08566322678474292,-2.7827009396690325,-0.8613148768785508,1.585184493094122,1.919577973997816
328,-0.2548736333847046,0.14397887885570526,0.17304354906082153,0.3134150207042694,0.0,-0.011052676476538181,0.004942653235048056,0.05661603808403015,-0.16254830360412598,0.22335490584373474,0.0,-0.24971839785575867,0.3398534655570984,0.5348729491233826,0.6035909652709961,-0.2154453992843628,0.7874784469604492,0.01842230185866356,-0.480879008769989,0.24639882147312164,0.42909401655197144,0.3496900200843811,-0.692662239074707,-0.18890760838985443,-1.0596424341201782,0.0,-0.4256385862827301,0.05321401357650757,-0.44904276728630066,-0.3572288751602173,-0.36337971687316895,0.0,-0.12625940144062042,-2.273184061050415,-0.9374037384986877,-1.2257769107818604,-0.14143586158752441,1.820556879043579,0.22884535789489746,1.6847119331359863,-1.2249462604522705,-1.3886563777923584,0.9995569240737352,0.027622606672166698,-0.027688045958903076,0.9995998310460066,0.010923719477847572,0.006096669043823066,0.21073689106719756,0.2340302491124162,0.17411599384095236,-0.04241401239566095,0.12815877157169048,0.12178093244057782,-0.2020582202863231,-0.05464236369659475,0.21039621880075365,0.25907501858497306,0.03295721625215592,-0.1836059139328354,-0.3965359949408823,-0.014145835398674353,0.062368624298780234,0.3151432697903372,0.560962877118328,0.5993401254674494,-0.1688252882512308,0.7760347664023197,0.011366937172929201,-0.5093417899163725,0.25932566752532565,0.43590220734172125,"[1.085800924626274, -0.6239660770322513, -0.005734161745055328, -2.14058514027708, -0.04068202305777029, 0.20013551405039406, -0.09909552250592779, -0.4788822119639911, -0.09330219475101773, 0.014471421282899223, 0.31582316950533096, -0.08118326292384503, -1.848585181740586, -0.2831886907592011, -1.0130854446650708, 0.20552537969183018, 0.8381033559405245, 0.4922015105336299, 2.0726370932875824, -1.4078633737588513, -1.7086719640032482]",22.347823747149896,9.245474422621774,-1.2364629754465501,22.370892545526814,4.382158991558715,27.747554935160604,-13.306608142481492,7.8837301875543755,1.640834385625959,-5.632776572294733,1.0130935982292317,7.144840812221656,-3.4960884239665333,-1.9647703223607453,1.6445693514790007,-0.43948749331295495,-0.3227216269814168,-2.614467375819998,-3.291077675283187,0.6876731691658016,1.2202777493341264
329,-0.2564051151275635,0.133477583527565,0.1721467673778534,0.3058876395225525,0.0,-0.0184503011405468,0.004073368385434151,0.048554740846157074,-0.173097625374794,0.21881043910980225,0.0,-0.2530108690261841,0.28977102041244507,0.5119450688362122,0.5793959498405457,-0.22260114550590515,0.8271518349647522,0.01934567466378212,-0.4486873745918274,0.22767627239227295,0.41165891289711,-0.2788864076137543,-0.575554370880127,-0.3167375922203064,-0.20571425557136536,0.0,-0.2475382536649704,-0.14143259823322296,-0.437743216753006,-0.5633480548858643,-0.08349716663360596,0.0,-0.17367303371429443,-2.495387077331543,-1.3171755075454712,-1.1900931596755981,-0.570144534111023,1.9848257303237915,0.06321151554584503,1.4985352754592896,-0.9655121564865112,-0.45027732849121094,0.9994868351994632,0.03114323553779635,-0.0312153564130058,0.9994655459011219,0.007188030813100392,0.009935866183160504,0.07787158705600344,0.21065857173757105,0.14547365915237948,-0.026463541188771422,0.1189620203123688,0.12096184139196578,-0.23614085051216122,-0.05522737723305345,0.2146699471252589,0.25656298502775293,0.026090741453865474,-0.18511929107680422,-0.3960740340891091,-0.009122051608116041,0.06117102952894363,0.27733694243471396,0.5505373340979015,0.5800677301831538,-0.17017595637952992,0.7946668404395265,0.01644812279074634,-0.47102491099330457,0.23864316846598074,0.41230997908203665,"[0.6327953863084395, -0.3649920543604074, -0.051015139114909035, -1.4608090747647382, -0.04278773943356147, 0.19341908613104997, -0.1467315920935276, -0.26138976502227296, -0.06945809270068425, 0.03310655062435515, 0.21504621171851943, -0.05258112560301451, -1.9028775066433672, -0.6597240855001122, -0.9334973791958288, -0.20226858765413638, 0.9796535777134724, 0.13078596181065177, 1.790603186906103, -0.8753529780593672, -0.9279431569747967]",17.723681244129985,3.467304733423355,-0.4591557272291448,19.067931012058352,3.3411363281699704,26.33639847737657,-8.897559532345126,12.924986113050545,1.854984079274888,-3.553885009122159,1.5202287453807322,5.37834646779601,1.0125605425988766,-0.47671139867333423,1.2862751046645453,-0.29427769424361505,-0.29883833306148655,-2.2733122338050715,-4.579586137697583,-0.3354831636484894,0.19122750864644944
330,-0.26602908968925476,0.12095670402050018,0.16037404537200928,0.3051864504814148,0.0,-0.020954206585884094,-0.0007146508432924747,0.03910630941390991,-0.18508222699165344,0.2200150191783905,0.0,-0.25666531920433044,0.2400379776954651,0.4821859300136566,0.5559872388839722,-0.23825117945671082,0.8668714761734009,0.020950762555003166,-0.42093759775161743,0.20777833461761475,0.411082923412323,-0.5823642015457153,-0.6513004899024963,-0.7245972752571106,0.05026683211326599,0.0,-0.06402614712715149,-0.2883897125720978,-0.4897698760032654,-0.6171826124191284,0.13209432363510132,0.0,-0.18725097179412842,-2.482330799102783,-1.5733755826950073,-1.1606290340423584,-0.8886940479278564,1.9865975379943848,0.08877734839916229,1.3319923877716064,-1.0096083879470825,0.18193870782852173,0.9994841592205513,0.03193285103055816,-0.03198374436931626,0.9993599108082177,0.00290784513103687,0.016126428446854975,-0.023625377960430318,0.17077683731577994,0.19963418185347184,-0.019508143775652742,0.11415171701982771,0.1195713008942433,-0.2562568307488176,-0.058163481243224374,0.21692137880075377,0.2525320769917194,0.022888161532515033,-0.18690318732966207,-0.3934229082677602,-0.005851407356141572,0.05937669626246009,0.24005133855495756,0.5326358227808711,0.5626368252267119,-0.17850467691698177,0.8156126124641674,0.01606408648364556,-0.44002771225000514,0.22341084762027646,0.4010090856376475,"[0.1819840350396391, -0.17862044543872127, -0.08120336148682769, -0.7325617874656283, -0.22164480259693106, 0.061303577103298, -0.23075790522923675, -0.10971872304851327, -0.11551922275130107, 0.205212796563029, 0.1373246455749012, -0.12240950731131443, -1.8298294048465813, -1.0378512128149557, -0.8388868930264308, -0.5420953466909167, 1.0928065196731063, -0.10242671626950631, 1.4015993979291081, -0.7311274108916965, -0.3640180454487845]",12.352431945082035,-4.104521184814775,-0.5361318230874009,16.145368760720316,2.715542658333452,25.17138354938537,-1.3119211560745545,15.552005006619323,1.1643455611478746,1.6263880390304362,1.7358465847097588,6.429019171053967,6.217288894937768,1.063837392773591,0.6729757727850406,-0.26464634123249553,-0.10013934663890689,-2.825293928528589,-4.592413489442161,-0.7524709257960491,-0.24201926199478763
331,-0.2796996831893921,0.10742556303739548,0.14316287636756897,0.30789831280708313,0.0,-0.021011346951127052,-0.007462220266461372,0.02896394580602646,-0.1977849304676056,0.2240942120552063,0.0,-0.2605009078979492,0.19047778844833374,0.44901004433631897,0.5329707860946655,-0.2581489086151123,0.9066157341003418,0.022896768525242805,-0.39540767669677734,0.1872919350862503,0.41893646121025085,-0.3253154456615448,-0.3919905126094818,-0.5018595457077026,0.17289593815803528,0.0,-0.11432105302810669,-0.28835633397102356,-0.26804086565971375,-0.21867677569389343,0.24898052215576172,0.0,-0.08903965353965759,-1.334242582321167,-1.053898811340332,-0.8418932557106018,-0.3683708608150482,0.5403071641921997,0.037201911211013794,0.835949182510376,-0.605804443359375,-0.0131264328956604,0.9993696791670014,0.03543616026688489,-0.035375268670099706,0.9990878491447738,-0.0029723270619674263,0.02382746811580378,-0.07266998529076554,0.06206091538549793,0.2867526088473356,-0.019783974821434402,0.11189435784270907,0.11682366545919996,-0.2628487961818714,-0.06297357352889452,0.21619852654044855,0.2475558114381283,0.02161404315101946,-0.19027315819466023,-0.38627981382940524,-0.0037460053179350626,0.055353751408419166,0.2060728044731149,0.5082410247057771,0.5468703630978344,-0.19189771689936433,0.8373611036342841,0.0124061660358269,-0.41699148547918413,0.20875484689042778,0.39856222050636503,"[-0.1126776488080567, -0.08568466520210549, -0.17853452009946058, -0.0982023533716825, -0.23076232558248322, -0.09432853302478046, -0.24827808600812773, -0.04683163565759845, -0.2092041804404115, 0.45596275853407897, 0.08976165258235003, -0.25655514358962545, -1.6066289167020837, -1.3200638301991494, -0.7647400997297439, -0.7315388934697539, 1.0768963056283543, -0.2225055995879367, 1.006128858408782, -0.7482438151118455, -0.010613384171174592]",8.943477597387226,-11.590784535899166,-1.024586232940376,13.958097427723494,1.949938943855284,24.192979805734076,5.394244488449672,16.34155635195569,0.8108075468878115,6.169893428111091,1.7168886048477214,8.90014295646612,10.582244851792009,3.0579906378524537,0.2909496713108959,-0.09277156180543633,-0.03691954996611835,-2.923001151627288,-4.122753704129099,-0.7711411848815781,-0.5890311913176413
332,-0.27904170751571655,0.10527708381414413,0.14029966294765472,0.3121022880077362,0.0,-0.025527048856019974,-0.012248903512954712,0.028384674340486526,-0.19382929801940918,0.22997424006462097,0.0,-0.26022690534591675,0.1866682767868042,0.44002997875213623,0.5223115086555481,-0.25298601388931274,0.8884837627410889,0.022438839077949524,-0.3874996304512024,0.18354615569114685,0.4105578660964966,0.03289952874183655,-0.10742545127868652,-0.1431625336408615,0.21020099520683289,0.0,-0.22578807175159454,-0.23933719098567963,-0.028963852673768997,0.19778460264205933,0.2940051257610321,0.0,0.013700872659683228,-0.19047707319259644,-0.4490084946155548,-0.5329698324203491,0.25814807415008545,-0.9066134691238403,-0.02289670519530773,0.3954067826271057,-0.18729157745838165,-0.41893571615219116,0.9993163693123726,0.016018491017187914,-0.016267788676128075,0.9998415711070998,0.033198690876704025,0.007761483854169646,-0.11109759694889923,-0.0797904528786666,0.243599177972832,-0.02193155687014553,0.11126566028037,0.11392798757873221,-0.2612700588829164,-0.06717524548067418,0.21195705552182867,0.24320190378466233,0.02124415221049746,-0.19425555577180967,-0.3748093765976844,-0.0021988833002362968,0.048942019068171944,0.17989880936995564,0.48120553531575394,0.5336060095630876,-0.20326798831236031,0.8495921024859175,0.007457342242995877,-0.4028551416297124,0.19596649092886093,0.39743058250013824,"[-0.08288568847566698, -0.0007580444689457566, -0.11123815281406481, 0.16049386935433996, -0.1681485079775134, -0.2903920264666167, -0.19476949616011519, -0.0030573757328447512, -0.1826985187011198, 0.6373438870960807, 0.07345061191465163, -0.35512927591164356, -1.1013261463279682, -1.3526625651689073, -0.5831937135629416, -0.4198545125690283, 0.24607449405562687, -0.2598068400905724, 0.5165536545828396, -0.5494560459148701, -0.13401241315711737]",8.515709101761443,-17.94757320466014,-0.2893951148350984,11.639340049929853,0.9367105903800748,21.666627944175517,5.458842497645442,17.897852135050925,1.365674155344318,4.321950016342981,2.062906999628399,7.465722524343095,14.041927052291317,4.690649123539776,1.3581352872799533,0.5695836811237618,-0.8173967767047043,-3.5862598266833454,-4.089429668684497,-0.4518792025752776,-1.542308810801916
